ISO,cell,elevation,population_density,EVI,cattle,goat,sheep,irrigation,LC_210,LC_160,LC_170,LC_130,LC_200,LC_150,LC_190,LC_120,LC_153,LC_202,LC_100,LC_152,LC_30,LC_40,LC_201,LC_60,LC_20,LC_180,LC_110,LC_10,LC_62,LC_61,LC_70,LC_11,LC_122,LC_50,LC_90,annual_mean_temperature,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality_cv,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,max_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,worldclim_9,nrow,ncol,lon,lat
SOM,10933,91,1003.304621,1003.304621,1558.197042,1558.197042,1558.197042,0,0,0,0,0,0,0,0,0.963734568,0,0,0.033950617,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0,0,28.07242469,29.84259246,26.13194448,506.6527778,122.25,3,94.12836064,231.1111111,32.01388889,151.2638889,56.40972222,12.06811315,71.45655425,146.6755849,37.48333388,20.5944448,16.88888907,28.51481485,29.71863438,136,104,42.23208318,1.441250154
SOM,10934,91,2332.961658,2332.961658,2025.877914,2025.877914,2025.877914,0,0,0,0,0.00308642,0,0,0,0.939814815,0,0,0.025462963,0,0,0.024691358,0,0,0.002314815,0,0.002314815,0.002314815,0,0,0,0,0,0,0,28.0395256,29.78449057,26.1199078,512.4583333,122.5694444,3,93.58857213,238.2708333,29.77083333,149.3402778,60.67361111,11.88634272,71.34158288,144.911144,37.32847275,20.66736175,16.661111,28.11412006,29.64513926,136,104,42.33208318,1.441250154
SOM,10935,91,6118.532476,6118.532476,2380.201692,2380.201692,2380.201692,0.668127716,0.00154321,0,0,0,0,0,0.00462963,0.81867284,0,0,0.002314815,0,0.041666667,0.002314815,0,0.00308642,0,0.00308642,0,0.116512346,0.00617284,0,0,0,0,0,0,27.96313654,29.67442134,26.06747675,520.6527778,121.6805556,3,91.93698989,247.4791667,28.50694444,147.1875,68.04166667,11.56134282,71.05838071,142.6551934,37.03263911,20.76249981,16.2701393,28.02476871,29.50694464,136,104,42.43208318,1.441250154
SOM,10936,91,2258.115657,2258.115657,1734.665476,1734.665476,1734.665476,0,0,0,0,0,0,0,0,0.973765432,0,0,0.00154321,0,0,0,0,0,0,0,0,0.022376543,0.002314815,0,0,0,0,0,0,27.78015052,29.44537016,25.91134275,528.9513889,123.5416667,2.854166667,91.85310878,257.1180556,26.45833333,147.1458333,74.29861111,11.41550938,71.30338886,139.9472043,36.69166679,20.68194489,16.0097219,27.85520849,29.28020834,136,104,42.53208318,1.441250154
SOM,10937,91,1234.468444,1234.468444,1646.597349,1646.597349,1646.597349,0,0,0,0,0,0,0,0,0.974537037,0,0,0,0,0,0,0,0,0,0,0,0.025462963,0,0,0,0,0,0,0,27.63836794,29.25497697,25.82523155,530.8472222,123.9861111,2.020833333,92.10590363,264.0833333,24.50694444,146.4722222,78.31944444,11.24444436,71.56800768,136.0651413,36.38680572,20.67500067,15.71180505,27.72604207,29.08576375,136,104,42.63208318,1.441250154
SOM,10938,91,928.6466398,928.6466398,1400.368341,1400.368341,1400.368341,0,0,0,0,0,0,0,0,0.970679012,0,0,0,0,0,0,0,0,0,0,0,0.026234568,0.00308642,0,0,0,0,0,0,27.55717589,29.13657433,25.78368005,530.2361111,123.9236111,2,91.17931022,268.3680556,22.63888889,144.5625,85.4375,11.04155089,71.61522982,133.3798886,36.10416611,20.68611174,15.41805437,27.6723389,28.95023127,136,104,42.73208318,1.441250154
SOM,10939,76,1092.077849,1092.077849,1634.297346,1634.297346,1634.297346,0,0,0,0,0,0,0,0,0.847993827,0,0,0.00308642,0,0,0,0,0,0,0,0,0.127314815,0,0,0,0.021604938,0,0,0,27.47366893,29.01863452,25.73738444,529.9097222,121.4652778,2,88.96026977,271.0347222,21.08333333,140.5486111,95.34027778,10.81643526,71.5438127,130.6274691,35.83819469,20.71944482,15.11874987,27.60879638,28.81388875,136,104,42.83208318,1.441250154
SOM,10940,61,1342.895262,1342.895262,1809.167011,1809.167011,1809.167011,0,0,0,0,0,0,0,0,0.557098765,0,0,0,0,0,0,0,0,0,0,0,0.361882716,0,0,0,0.081018519,0,0,0,27.333941,28.8322917,25.64548625,527.9791667,117.5277778,2,87.75993331,273.7083333,20.0625,135.5902778,102.7708333,10.44230315,71.36948024,126.996395,35.42361111,20.79236046,14.63125065,27.51030072,28.59942112,136,104,42.93208318,1.441250154
SOM,10941,61,786.164958,786.164958,1206.5905,1206.5905,1206.5905,0,0,0,0,0,0,0,0,0.591820988,0,0,0,0,0.003858025,0.00154321,0,0,0,0,0,0.387345679,0,0,0,0.015432099,0,0,0,27.19215865,28.63865753,25.56736088,528.4583333,116.2222222,1.340277778,87.20190859,278.1111111,18.22916667,132.1458333,111.6319444,10.17089131,71.40686221,122.710751,35.04374997,20.79999924,14.24375073,27.40625004,28.37928242,136,104,43.03208318,1.441250154
SOM,10942,61,666.6328728,666.6328728,1259.990007,1259.990007,1259.990007,0,0,0,0,0,0,0,0,0.784722222,0,0,0,0,0,0.041666667,0,0.00154321,0,0,0,0.172067901,0,0,0,0,0,0,0,27.03547454,28.42893491,25.47546282,517.2361111,111.7152778,1,85.86444362,273.6388889,16.57638889,126.1111111,107.0763889,9.924421456,71.50130966,118.5350349,34.68194466,20.80208275,13.87986191,27.27951386,28.15162023,136,104,43.13208318,1.441250154
SOM,10943,61,755.7236671,755.7236671,1193.234376,1193.234376,1193.234376,0,0,0,0,0,0,0,0,0.259259259,0,0,0,0,0.044753086,0.225308642,0,0.000771605,0,0,0,0.454475309,0.015432099,0,0,0,0,0,0,26.88284139,28.22175907,25.35844893,515.0694444,108.375,1,84.30178462,274,15.27777778,120.1111111,85.34027778,9.458622595,71.29247904,115.1067667,34.16458313,20.89722183,13.2673613,27.17592631,27.91608838,136,104,43.23208318,1.441250154
SOM,10944,61,902.6949344,902.6949344,1137.056942,1137.056942,1137.056942,0,0,0,0,0,0,0,0,0.099537037,0,0,0,0,0.074845679,0.327932099,0,0,0,0,0,0.461419753,0.027006173,0,0,0,0.009259259,0,0,26.82427665,28.10798608,25.34803218,516.1875,109.9027778,1,84.38650227,279.2430556,14.15277778,116.6111111,90.02083333,9.178761562,71.44441038,110.8794434,33.84722222,21,12.84722222,27.14340268,27.79050942,136,104,43.33208318,1.441250154
SOM,10945,61,1080.730876,1080.730876,1296.991762,1296.991762,1296.991762,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.015432099,0.422067901,0,0,0,0,0,0.491512346,0,0,0,0,0.008487654,0,0,26.76203701,27.99629607,25.33402761,513.9652778,110.8541667,0.923611111,85.07718388,282.2569444,12.54166667,114.5486111,94.36111111,8.900231401,71.35794486,107.1582378,33.55555553,21.0826392,12.47291632,27.10011544,27.66226877,136,104,43.43208318,1.441250154
SOM,10946,61,875.8531566,875.8531566,1156.118637,1156.118637,1156.118637,0,0,0,0,0,0,0,0,0.014660494,0,0,0,0,0.013888889,0.258487654,0,0,0,0,0,0.709876543,0,0,0,0.00154321,0.00154321,0,0,26.64852452,27.81064815,25.27604168,514.6527778,113.2638889,0.013888889,86.10508182,287.5763889,10.72222222,115.0833333,99.13194444,8.425057762,71.26108604,102.3326793,33.03125,21.20833397,11.82291603,27.04178245,27.44062487,136,104,43.53208318,1.441250154
SOM,10947,61,789.4416943,789.4416943,1107.588678,1107.588678,1107.588678,0,0,0,0,0,0,0,0,0.033950617,0,0,0,0,0.063271605,0.18595679,0,0.00154321,0,0,0,0.707561728,0.007716049,0,0,0,0,0,0,26.55856473,27.69444482,25.22569482,518.8125,114.2291667,0,86.55763626,292.3402778,10.02083333,201.5555556,105.8402778,8.171295848,71.04296769,99.56511667,32.7020834,21.20000071,11.50208269,26.99236135,27.27824042,136,104,43.63208318,1.441250154
SOM,10948,37.5,997.6689219,997.6689219,1228.191095,1228.191095,1228.191095,0,0,0,0,0,0,0,0,0.003858025,0,0,0,0,0.05941358,0.158179012,0,0,0,0,0,0.773919753,0.00308642,0,0,0,0.00154321,0,0,26.49493628,27.62893528,25.19803264,523.2430556,117.7222222,0,88.35629204,300.3263889,9.277777778,225.3819444,109.3125,7.965914299,70.70250347,97.32855648,32.48680531,21.22013928,11.26666603,26.95416669,27.16261562,136,104,43.73208318,1.441250154
SOM,10949,46,1417.844036,1417.844036,1387.118426,1387.118426,1387.118426,0,0,0,0,0,0,0,0,0.022376543,0,0,0,0,0.021604938,0.209104938,0,0,0,0,0,0.74537037,0,0,0,0,0.00154321,0,0,26.40685744,27.53368061,25.15150453,516.4375,116.3125,0,88.4609269,295.6527778,8.416666667,218.7430556,112.1666667,7.524942421,70.59998788,94.20503463,32.03124976,21.37222185,10.65902791,26.90254615,26.99143479,136,104,43.83208318,1.441250154
SOM,10950,61,3190.888093,3190.888093,2271.427513,2271.427513,2271.427513,0,0,0,0,0,0,0,0.007716049,0.101851852,0,0,0,0,0.016975309,0.258487654,0,0,0.009259259,0,0,0.602623457,0.00154321,0,0,0,0.00154321,0,0,26.42019677,27.55578661,25.20300946,523.2083333,115.5902778,0,89.52618832,303.3541667,8.722222222,223.3541667,115.8194444,7.463310437,70.65908368,92.15983995,32.00833288,21.44583313,10.56249975,26.95625002,26.95023162,136,104,43.93208318,1.441250154
SOM,10951,61,4569.876255,4569.876255,1484.543789,1484.543789,1484.543789,5.689971924,0,0,0,0,0,0,0.027777778,0.083333333,0,0,0,0,0.044753086,0.25308642,0,0,0.000771605,0.00154321,0,0.588734568,0,0,0,0,0,0,0,26.40587382,27.55960638,25.21550908,592.1736111,135.125,0.25,92.59030459,353.375,12.59722222,272,126.8819444,7.377951307,70.23216502,91.01875967,31.98749993,21.48472216,10.50277776,26.99282393,26.87789357,136,104,44.03208318,1.441250154
SOM,10952,61,4943.875068,4943.875068,1490.184994,1490.184994,1490.184994,0,0,0,0,0,0,0,0.00617284,0.070987654,0,0,0,0,0.021604938,0.320987654,0,0,0.00154321,0,0,0.577160494,0,0,0,0.00154321,0,0,0,26.41741886,27.59340253,25.22349548,568.7777778,131.1111111,0.069444444,91.69626517,334.9513889,10.61111111,251.2152778,127.2638889,7.378703849,70.81609048,91.69888491,31.89027736,21.47152767,10.41874969,27.02824084,26.88009245,136,104,44.13208318,1.441250154
SOM,10953,15,3157.678493,3157.678493,1756.170759,1756.170759,1756.170759,0,0,0,0,0,0,0,0,0.12037037,0,0,0.000771605,0,0.074074074,0.166666667,0,0,0.13117284,0,0,0.485339506,0,0,0,0.021604938,0,0,0,26.54461801,27.74548588,25.33460641,498.0208333,108.0902778,0,88.86165629,283.3472222,7.423611111,201.2916667,118.2638889,7.900694526,72.19477002,93.41102484,32.28819466,21.3451383,10.94305636,27.16944455,27.00613431,136,104,44.23208318,1.441250154
SOM,10954,31,6849.904808,6849.904808,1935.703107,1935.703107,1935.703107,15.61119986,0.004926108,0,0,0.028735632,0.00410509,0,0.000821018,0.002463054,0,0.008210181,0,0,0.036945813,0.011494253,0,0,0.351395731,0,0,0.355500821,0,0,0,0.195402299,0,0,0,26.46805557,27.69287449,25.24637683,472.5362319,99.63768116,0,88.25041741,267.0434783,7.31884058,190.3913043,113.3043478,8.058816353,72.09907029,95.05141709,32.41376784,21.23840571,11.17536213,27.11304366,26.89673921,136,104,44.33208318,1.441250154
SOM,11025,76,541.0435283,541.0435283,1392.828902,1392.828902,1392.828902,0,0,0,0,0,0,0,0,0.628136201,0,0,0.014336918,0,0,0,0,0,0,0.003584229,0.353942652,0,0,0,0,0,0,0,0,28.48322918,30.23083348,26.74458321,394.525,106.2333333,4.816666667,102.0164952,178.65,18.51666667,142.2916667,21.11666667,11.14562492,71.58823942,138.5225068,37.15333287,21.58416699,15.56916588,29.22555528,26.91208378,136,104,41.03208318,1.341250154
SOM,11026,76,534.9203558,534.9203558,1635.01522,1635.01522,1635.01522,0,0,0,0,0,0,0,0,0.68441358,0,0,0.121141975,0,0,0.00462963,0,0,0,0,0.189814815,0,0,0,0,0,0,0,0,28.44988396,30.23634271,26.65370364,401.1736111,105.6319444,4.986111111,100.8576011,181.6111111,19.77083333,141.5208333,22.63194444,11.16516192,71.00596253,141.9582191,37.22291689,21.49861111,15.72430579,28.86354125,26.83078661,136,104,41.13208318,1.341250154
SOM,11027,76,499.1247909,499.1247909,1767.448666,1767.448666,1767.448666,0,0,0,0,0,0,0,0,0.517746914,0,0,0.38117284,0,0,0.00462963,0,0,0.00154321,0,0.094907407,0,0,0,0,0,0,0,0,28.44916072,30.25613402,26.62673604,411.8472222,106.0138889,5.381944444,99.47259967,185.5902778,21.74305556,141.8402778,25.01388889,11.35978013,71.13175636,143.8820649,37.37708365,21.40694409,15.97013956,28.84236096,26.80312467,136,104,41.23208318,1.341250154
SOM,11028,76,561.1423306,561.1423306,1974.382905,1974.382905,1974.382905,0,0,0,0,0,0,0,0,0.719907407,0,0,0.091820988,0,0,0.084876543,0,0,0.00154321,0,0.101851852,0,0,0,0,0,0,0,0,28.44293963,30.27002287,26.57476816,420.5347222,106.0694444,5.881944444,98.61715031,189.2083333,23.15277778,141.3055556,26.90972222,11.40555553,71.03500435,146.3157821,37.43958349,21.38333289,16.0562506,28.66921311,26.76307852,136,104,41.33208318,1.341250154
SOM,11029,76,504.7333364,504.7333364,1899.322003,1899.322003,1899.322003,0,0,0,0,0,0,0,0,0.542438272,0,0,0.351080247,0,0,0.038580247,0,0,0,0,0.067901235,0,0,0,0,0,0,0,0,28.49997122,30.33969919,26.60763819,427.6597222,106.7361111,5.548611111,98.02603695,192.2847222,24.75694444,141.75,28.52083333,11.62644684,71.09144693,147.8523747,37.65486119,21.3006937,16.35416749,28.70335686,26.78715226,136,104,41.43208318,1.341250154
SOM,11030,76,493.436831,493.436831,1669.519274,1669.519274,1669.519274,0.058246952,0,0,0,0,0,0,0,0.790123457,0,0,0.114969136,0,0,0.06712963,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,28.44696184,30.30381936,26.51249976,435.8680556,106.4861111,5.006944444,96.89401786,194.6458333,26.75,140.8263889,31.24305556,11.49415497,70.55708424,150.1290916,37.58333299,21.2930549,16.29027809,28.81724518,26.69837924,136,104,41.53208318,1.341250154
SOM,11031,76,449.4055376,449.4055376,1724.782258,1724.782258,1724.782258,0,0,0,0,0,0,0,0,0.968364198,0,0,0.00308642,0,0,0.028549383,0,0,0,0,0,0,0,0,0,0,0,0,0,28.34881377,30.21400489,26.39525465,445.7708333,107.4652778,5,96.07140334,198.1736111,28.13194444,141.4513889,33.625,11.45792806,70.30367751,151.1797565,37.51874985,21.22083358,16.29791627,28.99664315,26.58020818,136,104,41.63208318,1.341250154
SOM,11032,76,435.6209869,435.6209869,1846.185912,1846.185912,1846.185912,0,0,0,0,0,0,0,0,0.988425926,0,0,0,0,0,0.005401235,0,0.00308642,0.000771605,0,0.002314815,0,0,0,0,0,0,0,0,28.33845487,30.20856504,26.36620375,461.1805556,111.6388889,4.6875,95.9085181,204.2361111,30.75,145.3194444,36.59722222,11.84068296,70.55806769,152.1054362,37.77361139,20.99236108,16.7812503,29.3917825,26.56030064,136,104,41.73208318,1.341250154
SOM,11033,76,417.6593297,417.6593297,1879.862704,1879.862704,1879.862704,0,0,0,0,0,0,0,0,0.997685185,0,0,0.000771605,0,0,0,0,0,0,0,0,0,0,0,0,0.00154321,0,0,0,28.32476846,30.20081075,26.32442064,472.5416667,114.5,4.013888889,95.32354254,209.9583333,33.59722222,147.5,40.59027778,12.10462965,70.81640689,153.2790584,37.90694549,20.81388821,17.09305729,29.55555598,26.52488388,136,104,41.83208318,1.341250154
SOM,11034,76,464.9958856,464.9958856,1679.243945,1679.243945,1679.243945,0,0,0,0,0,0,0,0,0.969907407,0,0,0.005401235,0,0,0,0,0,0.008487654,0,0.015432099,0,0,0,0,0.000771605,0,0,0,28.3322626,30.19849584,26.3309025,483.3680556,116.625,4,94.45586708,215.9861111,35.45833333,148.9652778,45.00694444,12.15804382,70.98201741,152.882033,37.89652872,20.76805528,17.12847344,29.5829862,28.57187461,136,104,41.93208318,1.341250154
SOM,11035,76,559.888203,559.888203,1678.294484,1678.294484,1678.294484,0,0,0,0,0,0,0,0,0.986882716,0,0,0.010030864,0,0,0,0,0,0,0,0,0.00308642,0,0,0,0,0,0,0,28.25596066,30.10358809,26.26284703,497.5625,119.4652778,4,93.7806042,224.2569444,35.45833333,150.9236111,49.63194444,12.15393502,71.00065247,152.1080574,37.78194409,20.66388951,17.11805458,29.502662,30.01423589,136,104,42.03208318,1.341250154
SOM,11036,76,636.6647378,636.6647378,1554.997654,1554.997654,1554.997654,0,0,0,0,0,0,0,0,0.977623457,0,0,0.014660494,0,0,0,0,0,0,0,0,0.007716049,0,0,0,0,0,0,0,28.20896994,30.02291653,26.23229194,505.6944444,120.6736111,3.340277778,92.95973142,227.3819444,33.72916667,151.0625,54.69444444,12.21909728,71.26615614,150.2894544,37.74166666,20.5958337,17.14583296,29.42453766,29.93553264,136,104,42.13208318,1.341250154
SOM,11037,76,925.0989912,925.0989912,1560.837305,1560.837305,1560.837305,0,0,0,0,0,0,0,0,0.920524691,0,0,0.063271605,0,0,0,0,0,0,0,0,0.012345679,0,0,0,0.003858025,0,0,0,28.10329853,29.88217602,26.1467594,515.5902778,124.6597222,3.020833333,93.11000776,236.4375,31.93055556,153.5694444,59.22916667,12.11562493,71.57313649,148.2184735,37.50416689,20.57638918,16.92777771,28.23217609,29.77939819,136,104,42.23208318,1.341250154
SOM,11038,76,1054.447159,1054.447159,1715.275389,1715.275389,1715.275389,0,0,0,0,0,0,0,0,0.986882716,0,0,0.00154321,0,0,0,0,0,0,0,0,0.011574074,0,0,0,0,0,0,0,27.97002323,29.72754622,26.02812502,518.9652778,122.5,3,91.90588782,242.1458333,29.65277778,149.1527778,64.95138889,11.84236101,71.43819327,146.6010733,37.21319434,20.63611163,16.57708271,27.98159737,29.60462961,136,104,42.33208318,1.341250154
SOM,11039,76,4517.349501,4517.349501,2086.389935,2086.389935,2086.389935,0.396597758,0.006944444,0,0,0,0,0,0.003858025,0.955246914,0,0,0.002314815,0,0.010030864,0,0,0.00154321,0.00462963,0.002314815,0,0.013117284,0,0,0,0,0,0,0,27.92552084,29.65011568,26.01666676,526.2986111,121.5763889,3,90.99524673,252.4861111,27.86111111,146.4375,71.53472222,11.65659708,71.16292911,143.955747,37.04652768,20.66666726,16.37986041,27.96469922,29.50821776,136,104,42.43208318,1.341250154
SOM,11040,76,4229.010509,4229.010509,1900.149967,1900.149967,1900.149967,2.606292829,0.010802469,0,0,0,0,0,0,0.949074074,0,0,0.00617284,0,0,0,0,0,0.00617284,0.008487654,0,0.016203704,0,0,0,0.00308642,0,0,0,27.76310764,29.43472201,25.8773149,537.2222222,122.3125,2.840277778,90.02834728,263,25.84027778,145.3125,80.77777778,11.34380774,71.23098003,141.1244989,36.61111108,20.68541737,15.92569371,27.84328719,29.27094926,136,104,42.53208318,1.341250154
SOM,11041,76,1853.280779,1853.280779,1760.350457,1760.350457,1760.350457,0.077662647,0,0,0,0,0,0,0,0.989197531,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.003858025,0,0,0,0,0,0,27.63628479,29.25300939,25.82615748,537.1041667,123.7638889,2.111111111,90.42558606,268.3611111,23.70833333,145.3611111,84.6875,11.23206009,71.64690129,136.3888968,36.32430572,20.64722278,15.67708294,27.72083379,29.10046274,136,104,42.63208318,1.341250154
SOM,11042,76,1529.565044,1529.565044,1578.275705,1578.275705,1578.275705,0,0,0,0,0,0,0,0,0.986111111,0,0,0,0,0,0,0,0,0,0,0,0.013888889,0,0,0,0,0,0,0,27.51331021,29.09849534,25.74467601,537.3611111,122.4097222,2,89.34178273,272.7569444,22.1875,142.5972222,92.15277778,11.04201386,71.73558378,133.6867802,36.02986095,20.63680608,15.39305487,27.62685201,28.92650461,136,104,42.73208318,1.341250154
SOM,11043,60,1334.355372,1334.355372,1568.076368,1568.076368,1568.076368,0,0,0,0,0,0,0,0,0.912037037,0,0,0,0,0,0,0,0,0,0,0,0.086419753,0,0,0,0.00154321,0,0,0,27.38697925,28.92418983,25.66562508,532.5972222,119.1319444,2,88.10839346,273.6041667,19.95833333,137.0902778,99.82638889,10.72013881,71.69992389,130.1138067,35.64930553,20.6979174,14.95138813,27.52569409,28.73287012,136,104,42.83208318,1.341250154
SOM,11044,45,791.8074694,791.8074694,1725.893504,1725.893504,1725.893504,0,0,0,0,0,0,0,0,0.847222222,0,0,0,0,0,0.00154321,0,0.000771605,0,0,0,0.144290123,0.00617284,0,0,0,0,0,0,27.23353598,28.72291655,25.56666648,528.4375,113.2847222,2,86.29730092,274.2708333,18.90277778,130.0763889,108.1944444,10.30179403,71.47769907,126.0295233,35.18472216,20.77222188,14.41250028,27.41701404,28.4932868,136,104,42.93208318,1.341250154
SOM,11045,45,717.0784326,717.0784326,1176.446829,1176.446829,1176.446829,0,0,0,0,0,0,0,0,0.669753086,0,0,0,0,0,0.011574074,0,0.025462963,0,0,0,0.282407407,0.00617284,0,0,0,0.00462963,0,0,27.11313652,28.55636572,25.50717582,533.4166667,114.3819444,1.618055556,85.90677012,282.1805556,17.47916667,129.0347222,117.9513889,10.03888887,71.51568455,122.0413733,34.83750033,20.79999924,14.0375011,27.33495337,28.29594918,136,104,43.03208318,1.341250154
SOM,11046,45,680.5434966,680.5434966,1159.230142,1159.230142,1159.230142,0,0,0,0,0,0,0,0,0.508487654,0,0,0,0,0.00308642,0.043981481,0,0.002314815,0,0,0,0.430555556,0.007716049,0,0,0.00154321,0.002314815,0,0,26.95795728,28.33900433,25.41631956,529.2847222,112.9375,1,85.05957116,282.9305556,15.80555556,123.3611111,98.625,9.751099719,71.57523123,117.3656641,34.42361124,20.79999924,13.62361201,27.21423619,28.06504634,136,104,43.13208318,1.341250154
SOM,11047,45,644.519443,644.519443,1194.490341,1194.490341,1194.490341,0,0,0,0,0,0,0,0,0.088734568,0,0,0,0,0.048611111,0.226851852,0,0,0,0,0,0.622685185,0.010030864,0,0,0,0.00308642,0,0,26.81102435,28.13472201,25.31539312,529.1805556,112.8333333,1,84.46777121,285.5694444,14.13194444,119.3194444,91.36111111,9.335821721,71.42547115,113.0403296,33.93680546,20.86597171,13.07083375,27.10335659,27.83379624,136,104,43.23208318,1.341250154
SOM,11048,45,700.7244692,700.7244692,1028.206956,1028.206956,1028.206956,0,0,0,0,0,0,0,0,0.06404321,0,0,0,0,0.080246914,0.198302469,0,0.00462963,0,0,0,0.62962963,0.012345679,0,0,0,0.010802469,0,0,26.68425912,27.93298598,25.24236123,528.8958333,116.3819444,1,85.60554934,292.4722222,12.74305556,116.5,94.96527778,8.856597073,71.35846567,107.7487238,33.39236111,20.98055548,12.41180563,27.03101814,27.59537024,136,104,43.33208318,1.341250154
SOM,11049,45,815.587379,815.587379,1195.083962,1195.083962,1195.083962,0,0,0,0,0,0,0,0,0.063271605,0,0,0,0,0.038580247,0.398148148,0,0,0,0,0,0.458333333,0.010030864,0,0,0,0.031635802,0,0,26.60665531,27.81099558,25.2068293,525.5277778,117.6388889,0.993055556,85.92097023,292.9027778,11.88888889,111.1180556,99.40277778,8.549421555,71.55466456,104.5164143,33.02500023,21.07638918,11.94861105,26.97650475,27.45706042,136,104,43.43208318,1.341250154
SOM,11050,45,1067.454829,1067.454829,1270.371295,1270.371295,1270.371295,0,0,0,0,0,0,0,0,0.010030864,0,0,0,0,0.064814815,0.197530864,0,0,0,0,0,0.714506173,0,0,0,0,0.013117284,0,0,26.51970482,27.66840292,25.16215298,522.4305556,116.2638889,0.3125,86.52006245,294.3611111,10.34722222,108.9166667,104.1597222,8.178761197,71.39967638,100.987323,32.64791637,21.19305619,11.45486018,26.93333338,27.28969892,136,104,43.53208318,1.341250154
SOM,11051,45,1157.620026,1157.620026,1040.008632,1040.008632,1040.008632,0,0,0,0,0,0,0,0,0.00308642,0,0,0,0,0.052469136,0.137345679,0,0.016203704,0,0,0,0.789351852,0.00154321,0,0,0,0,0,0,26.45164947,27.57800917,25.139005,528.3402778,118.0902778,0,87.69535743,301.5277778,9.472222222,217.5972222,109.875,7.975983587,71.27572621,97.84643883,32.40416678,21.21388944,11.19027734,26.90439808,27.15231476,136,104,43.63208318,1.341250154
SOM,11052,22.5,1361.833231,1361.833231,1214.370578,1214.370578,1214.370578,0,0,0,0,0,0,0,0,0.008487654,0,0,0,0,0.050154321,0.131944444,0,0,0.00154321,0,0,0.80787037,0,0,0,0,0,0,0,26.38116304,27.50891236,25.10219867,525.1944444,119.4305556,0,89.00711377,302.9791667,8.625,222.8402778,112.7847222,7.575289574,70.8722176,95.24602477,32.01111081,21.3222217,10.68888911,26.88043981,26.99803224,136,104,43.73208318,1.341250154
SOM,11053,38,2035.716096,2035.716096,1628.164787,1628.164787,1628.164787,0,0,0,0,0,0,0,0.000771605,0.033179012,0,0,0,0,0.029320988,0.424382716,0,0.000771605,0.015432099,0,0,0.496141975,0,0,0,0,0,0,0,26.36964697,27.50289337,25.12789324,509.3958333,114.2361111,0,89.35838201,293.7291667,8,212.0277778,113.8125,7.371701658,70.55506028,92.62231525,31.85208302,21.4041663,10.44791672,26.93229191,26.89374966,136,104,43.83208318,1.341250154
SOM,11054,61,2046.574792,2046.574792,1612.082745,1612.082745,1612.082745,0,0,0,0,0,0,0,0.002314815,0.05787037,0,0,0,0,0.05787037,0.231481481,0,0,0.014660494,0,0,0.635802469,0,0,0,0,0,0,0,26.25399309,27.37847228,25.04583336,525.4444444,119.7083333,0,90.89518801,306.1319444,7.9375,219.6319444,120.7916667,6.956134263,69.62352991,90.53475385,31.48819455,21.5,9.988194545,26.83750003,26.72928235,136,104,43.93208318,1.341250154
SOM,11055,45,2270.461911,2270.461911,1360.942266,1360.942266,1360.942266,0.708302021,0,0,0,0,0,0,0.003858025,0.023919753,0,0,0,0,0.012345679,0.122685185,0,0,0.00154321,0,0,0.835648148,0,0,0,0,0,0,0,26.25133097,27.39583349,25.05891185,521.7638889,121.5763889,0,91.68311379,303.1944444,7.430555556,214.3125,123.2986111,6.812847084,68.9717785,90.23652283,31.44166655,21.56458358,9.87708297,26.87210667,26.69074077,136,104,44.03208318,1.341250154
SOM,11056,30,2941.800655,2941.800655,1368.360262,1368.360262,1368.360262,0.398582883,0,0,0,0.038580247,0.024691358,0,0,0.138117284,0,0,0,0,0.05941358,0.138117284,0,0,0.038580247,0,0,0.550925926,0,0,0,0.011574074,0,0,0,26.46574072,27.64699062,25.2656248,492.2847222,108.7430556,0,90.33721866,283.0763889,6.958333333,197.1736111,118.9583333,7.567129741,70.62552007,92.00156715,32.12083289,21.4069442,10.7138887,27.12499993,26.85254603,136,104,44.13208318,1.341250154
SOM,11057,31,5210.580572,5210.580572,1853.900055,1853.900055,1853.900055,8.968186617,0.00617284,0,0,0.036155203,0.008818342,0,0.001763668,0.02292769,0,0.00617284,0.000881834,0,0.014109347,0.001763668,0,0,0.243386243,0,0.001763668,0.4664903,0,0,0,0.189594356,0,0,0,26.32599352,27.51756391,25.13525634,466.5,101.2384615,0,90.21109302,268.5384615,6.853846154,187.3307692,112.4461538,7.579935987,70.48038494,91.96730675,32.03846158,21.28615343,10.75230816,27.01487167,26.65217948,136,104,44.23208318,1.341250154
SOM,11129,61,404.4819402,404.4819402,1397.313019,1397.313019,1397.313019,0,0,0,0,0,0,0,0,0.38328792,0,0,0.008174387,0,0,0,0,0,0,0,0.608537693,0,0,0,0,0,0,0,0,28.62510419,30.37236082,26.87944447,395.425,106.9333333,5.016666667,101.5030634,178.6416667,19.45833333,142.975,21.98333333,11.3293748,71.81088072,138.7313997,37.37666709,21.60000038,15.7766667,29.46944416,27.04208322,136,104,41.03208318,1.241250154
